,url,product_code,tltle,price_main,stock,Крепость,Бренд,Сорта винограда,Регион,Вино,Насыщенность,Объем,Глубина цвета,Производитель,Сайт производителя,Подходит к,Температура сервировки,Вкус,product_type,price_discount,Сайт бренда,Потенциал хранения,Страна производства,Органическое,Биодинамическое,Игристое вино/шампанское,Разновидность
52,https://winestyle.ru/products/Massandra-Lacryma-Christi.html,Артикул: в70118,"Massandra, ""Lacryma Christi"", 750 мл",979 ₽,in_stock,16 %,,Алеатико,Россия; Крым,Красное; Сладкое,среднее,0.75 л,тёмное,Массандра,http://massandra.su/,десерты; фрукты; мороженое,16–18 °С,шоколад; красные ягоды; сладкий; долгий/продолжительный; щедрый; обволакивающий,wine,,,,,,,,
53,https://winestyle.ru/products/Chateau-Tamagne-Select-Blanc-750.html,Артикул: в72589,"""Шато Тамань"" Селект Блан, 750 мл",709 ₽,in_stock,12.5 %,Chateau Tamagne; Селект,Шардоне,Россия; Краснодарский край,Белое; Сухое,лёгкое,0.75 л,светлое,Кубань-Вино,http://kuban-vino.ru/,птица; морепродукты/дары моря; закуски,12–14 °С,фруктовый; свежий; минералы; гармоничный,wine,,https://chateautamagne.ru,,,,,,
54,https://winestyle.ru/products/Derbent-Wine-Company-Di-Caspico-Rose.html,Артикул: в141713,"""Ди Каспико"" Розе, 750 мл",699 ₽,in_stock,12 %,Di Caspico,Шардоне; Совиньон Блан; Рислинг; Мерло; Бианка,Россия; Дагестан; Дербент,Розовое; Сухое,среднее,0.75 л,светлое,Дербентская Винодельческая Компания,https://derbentwine.ru,рыба; аперитив; тунец; креветки; мясные закуски,10–12 °С,фруктовый; специи/пряности; богатый; сбалансированный,wine,,,,,,,,
55,https://winestyle.ru/products/Skalistyj-Bereg-Wind-in-the-Grass-2021.html,Артикул: в224200,"Skalistyj Bereg, ""Wind in the Grass"", 2021, 750 мл",1 290 ₽,in_stock,13.5 %,,Каберне Фран; Мерло; Каберне Совиньон,Россия,Красное; Сухое,среднее,0.75 л,тёмное,Скалистый берег,http://skbereg.ru,мясо; дичь; закуски; зрелые/выдержанные сыры,14-16 °С,пряный/острый; кофе; какао; кофейные бобы; сбалансированный; долгий/продолжительный; лавровый лист; строгий,wine,979 ₽,,,,,,,
56,https://winestyle.ru/products/Kuban-Vino-Vysokij-Bereg-Merlot.html,Артикул: в107554,"Kuban-Vino, ""Vysokij Bereg"" Merlot, 750 мл",1 009 ₽,in_stock,13.5 %,Высокий Берег,Мерло,Россия; Краснодарский край,Красное; Сухое,среднее,0.75 л,умеренное,Кубань-Вино,http://kuban-vino.ru/,белое мясо; красное мясо; сыры; рагу; горячие закуски; овощи гриль,16–18 °С,шоколад; черные ягоды; мягкий; сбалансированный; округлые танины; сладкие специи,wine,,https://vysokiyberegwine.ru,,,,,,
57,https://winestyle.ru/products/Denisov-Winery-Rkatsiteli-2021.html,Артикул: в208033,"Денисов Вайнери, Ркацители, 2021, 750 мл",1 249 ₽,in_stock,12 %,,Ркацители,Россия,Белое; Сухое,лёгкое,0.75 л,светлое,Denisov Winery,,птица; выпечка; мягкие сыры,10–12 °С,фруктовый; свежий; минералы; сухой; легкое; гармоничный,wine,,,,,,,,
58,https://winestyle.ru/products/Omega-Bay-Pinot-Noir.html,Артикул: в73024,"""Omega Bay"" Pinot Noir, 750 мл",639 ₽,in_stock,12 %,Валерий Захарьин; Бухта Омега,Пино Нуар,Россия; Крым,Красное; Полусладкое,среднее,0.75 л,насыщенное,Interfin,http://interfin-wine.com,мясо; сыры; десерты; фрукты; пирог; паштет,16–18 °С,фруктовый; округлый; приятный; сбалансированный; терпкий; долгий/продолжительный; сладковатый; бархатистый,wine,,https://valeryzaharin.com/,,,,,,
59,https://winestyle.ru/products/Viognier-de-Gai-Kodzor-2023.html,Артикул: в231693,"Viognier de Gai-Kodzor, 2023, 750 мл",1 399 ₽,in_stock,12.5 %,,Вионье,Россия; Краснодарский край; Гай-Кодзор,Белое; Сухое,среднее,0.75 л,светлое,ООО Виноградники Гай-Кодзора,http://gai-kodzor.ru/,рыба; курица; острые/пряные блюда,10–12 °С,фруктовый; минералы; сухой; утонченный; яркий; насыщенный/интенсивный,wine,1 199 ₽,,,,,,,
60,https://winestyle.ru/products/Cloudy-Winery-Plohaya-Devochka-Pinot-Noit-2022.html,Артикул: в224240,"Клауди Вайнери, ""Плохая Девочка"" Пино Нуар, 2022, 750 мл",1 480 ₽,in_stock,12 %,Cloudy Winery; Плохая Девочка,Пино Нуар,Россия; Краснодарский край,Красное; Сухое,лёгкое,0.75 л,насыщенное,Кубань-Вино,http://kuban-vino.ru/,аперитив; закуски; барбекю; колбасные изделия,10–14 °С,сочный; ягоды; легкое; мягкий; приятный; сливочный; горьковатый; нежный,wine,,,,,,,,
61,https://winestyle.ru/products/Massandra-Bastardo-Aged.html,Артикул: в86326,"""Massandra"" Bastardo Aged, 750 мл",1 129 ₽,in_stock,16 %,,Бастардо Магарачский,Россия; Крым,Красное; Сладкое,среднее,0.75 л,тёмное,Массандра,http://massandra.su/,десерты; шоколад; сухофрукты; печенье,16–18 °С,фруктовый; шоколад; какао; мягкий; насыщенный/интенсивный; сливочный; бархатистый; устойчивый,wine,,,,,,,,
62,https://winestyle.ru/products/Solnechnaya-Dolina-Meganom-Reserve.html,Артикул: в98840,"Solnechnaya Dolina, ""Meganom"" Reserve, 750 мл",1 699 ₽,in_stock,13.5 %,Солнечная Долина; Меганом,Бастардо Магарачский; Кефесия,Россия; Крым,Красное; Сухое,среднее,0.75 л,насыщенное,Солнечная Долина,http://sunvalley1888.ru/,мясо; закуски; дижестив; пирог; твердые сыры; зрелые/выдержанные сыры; овощи гриль,16–18 °С,фруктовый; ваниль; кофе; долгий/продолжительный; пикантный; теплый; бархатистый; сложный,wine,,,,,,,,
63,https://winestyle.ru/products/Fanagoria-F-Style-Chardonnay.html,Артикул: в116425,"Фанагория, ""Ф-Стиль"" Шардоне, 750 мл",519 ₽,in_stock,13 %,F-Style,Шардоне,Россия; Краснодарский край,Белое; Сухое,среднее,0.75 л,светлое,Фанагория,http://www.fanagoria.ru/,рыба; морепродукты/дары моря; салат; паста; сыры; закуски; мидии,10–12 °С,фруктовый; минералы; плотный; насыщенный/интенсивный; сбалансированный; гармоничный; долгий/продолжительный,wine,,,,,,,,
64,https://winestyle.ru/products/Inkerman-Cabernet-Grand-Reserve.html,Артикул: в163501,"Inkerman, Cabernet ""Grand Reserve"", 750 мл",1 029 ₽,in_stock,13 %,,Каберне Совиньон,Россия; Крым; Севастополь,Красное; Сухое,среднее,0.75 л,насыщенное,Инкерман,http://inkerman.ru/,дичь; салат; красное мясо; сыры,15–18 °С,насыщенный/интенсивный; приятный; гармоничный; бархатистый,wine,,,,,,,,
65,https://winestyle.ru/products/Chateau-Tamagne-Nature-Orange.html,Артикул: в237918,"""Шато Тамань"" Натюр Оранж, 750 мл",659 ₽,in_stock,14 %,Chateau Tamagne,Цитронный Магарача,Россия; Краснодарский край,Оранжевое; Полусухое,среднее,0.75 л,умеренное,Кубань-Вино,http://kuban-vino.ru/,птица; морепродукты/дары моря; закуски; универсальное вино,12 °С,свежий; сочный; цитрусовые; мед; плотный; приятный; терпкий; сладковатый; кислинка,wine,599 ₽,https://chateautamagne.ru,,,,,,
66,https://winestyle.ru/products/Usadba-Divnomorskoe-Terruar-Vtoraya-Liniya-Kholodnyy-Tuman-2023.html,Артикул: в238812,"Usadba Divnomorskoe, ""Terruar Vtoraya Liniya"" Kholodnyy Tuman, 2023, 750 мл",1 399 ₽,in_stock,12 %,Терруар Вторая Линия,Рислинг; Совиньон Блан; Манзони,Россия; Краснодарский край,Белое; Сухое,среднее,0.75 л,светлое,Винодельня Усадьба Дивноморское,https://usadbadivnomorskoe.ru,рыба; белое мясо; аперитив; морепродукты/дары моря; сыры; закуски,10-12 °С,свежий; минералы; грейпфрут; яблоки; лайм; яркий; насыщенный/интенсивный; освежающий,wine,,,,,,,,
